"sys_loadingid","sys_cdc","sys_checksum","kundeid","von","bis","strasse","hausnummer","adresszusatz","plz","ort","land"
2,I,0xd9c64d8457e3f1b124d3b87c441276ec84134d86952788c123dd8fc036e5ca36,"335",1980-05-16,,Obere Bergstraße,"109",,"91796",Ettenstatt,
2,I,0xbf67ee6f378c8ac12dfec9da4b53ea1e185304bffb234683ea064c20d398e137,"337",2014-01-09,,Am Kamp,"92",,"35423",Lich,
2,I,0xe72b0158e6f202e968079d7d03590f704fc0aff22e3e6cc6078b54fc9d8427d0,"15",1973-10-23,,Kastellauner Straße,"124 c",,"16225",Eberswalde,
2,I,0xa7b11e065f05993ddbafca802445abdcd1d312f7a51196c87387673f0438f8c5,"319",2007-02-11,,Geneschen,"47 a",,"56283",Morshausen,
2,I,0x45e4b4a9af295b43cf688e97e623e562d3572a2df1d57289cee5e7b76b57e527,"303",2021-10-21,,Ernst-Moritz-Arndt-Straße,"76",,"25770",Hemmingstedt,
2,I,0x9dedff34ecbf15cb621506fea6807b2314254c2923b7d848f7948988d41c8c4b,"336",2000-11-21,2011-03-03,Haderschener Straße,"45",,"29462",Wustrow,
2,I,0x0e747891e47d9883f94fbef5c7b489cc56376564147f65214dd42da20d616844,"349",2019-02-17,2021-06-05,Thingslindestraße,"2",,"39638",Wiepke,
2,I,0x03a9ab22b65a98cc3def6f6329ee97083fe3bcd8b7cbb7804e22b462ba27b634,"317",1993-01-24,,Meerheck,"111",,"97514",Oberaurach,
2,I,0xef1bb4dc430041f403aa378cc23fa57fa65aa4af4259a1c75f2224bd809239ca,"314",2014-07-08,,Am Ziegelofen,"111",,"66916",Breitenbach,
2,I,0x62d342b2d3e2d0636f3ee6bdf8252015caec1cef6627d62404212b274c29e4e0,"312",2006-08-04,2008-09-07,Saynhofstraße,"149",,"24881",Nübel,
2,I,0x664219b1d3f346a5f606bb6b23e92c3150690a0837ab8f8fbdc7be3956b0a7cb,"335",1977-06-24,1980-05-15,Dominikanerstraße,"112",,"23936",Plüschow,
2,I,0xd552daad17b3aff04d8f71201d96a602cd9c7971122e635c0b6787422b3ea3e7,"340",1983-04-03,,Hufelandstraße,"179",,"40239",Düsseldorf,
2,I,0xd20619fa3eb2dd7f4bdecff44b196b2810840f6e48df88dfbceda41740c72db0,"307",1985-12-13,,Richard-Strauß-Straße,"187",,"76337",Waldbronn,
2,I,0x5a950d9b01f81511ebe43b1751047257aa09683836392a2bed33e86cdbdb1daa,"319",2004-12-23,2007-02-10,In der Lüh,"63",,"58135",Hagen,
2,I,0x186c887365568174d6c504582a6b2cde79342880da66b47cdc716dc665e3679b,"303",2019-10-04,2021-10-20,Försterweg,"31",,"54597",Feuerscheid,
2,C,0x19282b1660748bfe77a2386134784f187c37322954fcfa8f3014a37d1d17377e,"131",1970-09-24,1989-07-28,Deppendonk,"59",,"27243",Dünsen,
2,C,0xffd4c422b1e45b9a919b8f6dd157aaec48cad36f098145a6ecd1cae84d341e81,"249",1991-11-28,,Schweizerthalstraße,"133",,"55490",Henau,
2,C,0x6c84374fbd2a3546e8da6811ce6a941c376ddfea735db1dd741adbb97482cc9c,"261",1990-05-25,,Hoher Weg,"68",,"76889",Dierbach,
2,C,0xeceac1ac04c6ccf3e2bc7de21a69f8375d521514cca6f23b75dff425eacd1b4b,"29",2018-03-21,2020-01-21,Roggenkamp,"86",,"45739",Oer-Erkenschwick,
2,D,0x,"15",1993-04-13,,,,,,,
2,D,0x,"29",2021-01-28,,,,,,,
2,D,0x,"3",1990-07-24,,,,,,,
2,D,0x,"15",1991-06-25,,,,,,,
2,D,0x,"300",1986-07-29,,,,,,,
2,D,0x,"300",1987-07-07,,,,,,,
2,D,0x,"15",1990-07-02,,,,,,,
2,D,0x,"29",2019-03-28,,,,,,,
3,I,0x3f45e51ab7cb7b31ad6b0393738a56984881f2bd4a1fe2d0b837c83636061d7e,"360",1997-11-22,2019-05-19,Im Feldbaum,"68",,"47198",Homberg,
3,I,0xbfc7f385f14b93906b974f9fc509f53e60949ce80ef1cda8a82b916c6c01b942,"356",2023-10-28,,Hinter der Hage,,,"56379",Holzappel,
3,I,0xcf25201e8639821702cd926550c3480a7853935e75ab5cd89fa6240b1a484a14,"373",2020-12-09,2023-06-05,Katharinenstraße,"145",,"67069",Ludwigshafen am Rhein,
3,I,0xe8b40186edd960c40a87f42d40f1804b7bafb754fced45f41a92cd4403b8d6ce,"351",2028-01-30,,Dappricher Hof,"73",,"25873",Rantrum,
3,I,0xaa05eabe0e5135c8c73ae44a15c3f98cdf78543a44b46e73f3c33d5b774531fb,"380",2019-02-15,2021-08-30,Bischof-Hermann-Straße,"195",,"35085",Ebsdorfergrund,
3,I,0x4bdbda6cdf12d17f95c80662ec47663c88315287c299ae40860f626aac0452fe,"384",2020-08-23,2023-03-20,Sulmisheimer Weg,"198",,"71717",Stocksberg,
3,I,0x6552fa824776eddd52e18f3acb057188658d14904e9160f43735fccc74e2a85b,"353",1999-03-30,,Elbinger Weg,"198",,"92546",Schmidgaden,
3,I,0x76e14718914ef8ebfb7d06d82d07b75edec2a003882094687ee0fd1710113606,"373",2018-06-15,2020-12-08,West I,"11",Opperhusener Straße,"76879",Ottersheim,
3,I,0xa223c2de1af3a5dfb3712a5bd3ae946d45b2c09d8bdb3bbe1c4143ed9082b7ee,"362",2019-11-26,2020-06-14,Alte Moselstraße,"34 c",,"63743",Aschaffenburg,
3,I,0x02d4240ec2dde8267a07097401744aa4098cfb8664bf0f929411e7f6072de1c1,"394",2019-11-25,,Roxeler Straße,,,"95517",Emtmannsberg,
3,I,0x51ab76f97d7c09575d11be5ac8c0373230a17c704aeab06950de0035eb54381b,"359",2023-06-13,2025-10-27,Mommkamp,"75",,"73571",Göggingen,
3,I,0x84e40d31aa63794e37e410e17369e2494bfc9617aba7ab287eaecae8d875a77e,"387",2017-09-24,,Heiligen Weg,"19",,"20259",Hamburg,
3,I,0x65f16d7492e0526249ee54a1802f3e5f344e81b21e39e0e371d38509d6229478,"327",2001-02-24,,Kaarster Straße,"169",,"49356",Diepholz,
3,I,0x4a77f0190c1b75cdd6eecac03a84044759616c5f1245f0d942eeb2ed252308ee,"406",2017-10-26,,Braunschweigweg,"150",,"89155",Erbach,
3,I,0x0f9c570c59fa81b7632d04bf0e4a802fc57e02296b5c0d9a35669c71673227c9,"396",2000-11-19,2020-03-06,Kastanienring,"35",Marienhöhe,"37619",Pegestorf,
3,I,0xd552daad17b3aff04d8f71201d96a602cd9c7971122e635c0b6787422b3ea3e7,"340",1999-06-26,,Hufelandstraße,"179",,"40239",Düsseldorf,
3,I,0xd10b59ea9d17e0928f2f5e34c9d20c81479c1a3a4fafdc6c36b4174ef95976f4,"352",1992-07-20,2012-04-08,Baumberg,"82",,"83334",Inzell,
3,I,0x14482860f31f11c4100805b35ddf6fe11301846b2a3fffb789e6082d1c71602a,"340",1997-03-26,1999-06-25,Eichhornweg,"64",,"56291",Wiebelsheim,
3,I,0xd5189fcf47c9a54c18aae74dea411eccb890efabdf247793525cee8dfd9ad262,"406",2015-01-26,2017-10-25,Unterer Mühlberg,"130",,"54518",Dreis,
3,I,0x319421879b8bd104fa8119c6a1b634804831479cd2ac934e6ef1cafcbb2e4fb8,"398",2012-05-16,2015-01-21,Auf der Hell,"20",,"54317",Sommerau,
3,I,0x286d32a536872a588bffc123a5bd9ba783dda938b3725678493118cae2cc7aa7,"378",2016-10-29,2020-02-13,Am Brink,"9",,"86488",Breitenthal,
3,I,0x98eea3d68c1fe352283810e0ea1b475938cdf897558bfccfba229b31205ca1a6,"388",2026-07-17,,Im Viertel,"165",,"86733",Alerheim,
3,I,0x68a9c97ff43b4e45b0661f18aac9ab4d67c1d2d227b03e12c2ee277eda258760,"380",2021-08-31,,Lohmühlenstraße,"11",,"49429",Visbek,
3,I,0x5cc6f029e0ed7c94026f285332934558790b35550cc5c513bb07cb7469a3d606,"318",1995-03-13,,Rurstraße,"175",,"86934",Reichling,
3,I,0x5c1635694ec0d0d1c44c5ba00fa848ec1611f80bd6e0e3918aa0cab1651251f4,"379",2020-06-09,,Hohl,"109",,"17192",Torgelow am See,
3,I,0x0a47acc68cf4d2aa864f14226b9a190eb3ba4cb3ac3ab728ae5be7ab1a9bb73c,"392",2016-10-28,,Sackgasse,"2",,"17489",Greifswald,
3,I,0xa304502612773135858924dfcf89092d28335130672d4106293751815a074c75,"361",1981-12-07,2004-10-17,Bogenstraße,"189",,"33181",Bad Wünnenberg,
3,I,0xeb66f3d43d946d09c103aa7ec189581878ed3f5c97833b3bf4639d126f6c6740,"378",2020-02-14,,Wolfgangstraße,"195",,"64285",Darmstadt,
3,I,0x14098566d30691bfd01d8b649d76a008e44e12a8d90105056ca6fa5eaae365ab,"410",1995-11-02,1999-06-30,Vogelsang,"13",Josef-Annegarn-Weg,"93192",Wald,
3,I,0x7bb53d7b4d67fd4fac3b0396160901c67b4f6bea5ee4c51b7ed191f12cc0e4b7,"376",2014-12-19,2017-04-27,Am Postdeich,"124",,"34281",Gudensberg,
3,I,0x866381a3b4602fca4129d971155bb498f9ff4784a76e4acf0fa0d8f508d35141,"321",1976-02-04,1995-06-24,In den Birken,"142",,"39606",Düsedau,
3,I,0x8f1249ff971398d2c047dabaa1067decae28f359d1995d5899492c552efe4b2e,"399",2004-04-24,2018-04-30,Im Kreggenfeld,"155",Marienhof,"72336",Balingen,
3,I,0x7ab1d8f5a0dc16579101feb74fc2dc3a84aae78513c6c9ddf511553ee8076267,"402",1999-07-29,2017-08-26,Zieblandstraße,"6",,"66879",Niederstaufenbach,
3,I,0x1c0d652749d32dcb31f635bcd08f2d971b2a6e705c28b3eb7ce8adff13e348b3,"398",2015-01-22,2017-09-29,Martin-Luther-Straße,"192",,"53119",Bonn,
3,I,0xb5fa1cededca8eada7ae2af8e8369b9b9b40eeece10394fb9c0232fc4371149f,"399",2018-05-01,2021-01-08,Willicher Straße,"15",,"63843",Niedernberg,
3,I,0x89a9f4d5a6ab33064b3a1721383b7c7aac984619e307b27a751a0013526cf03b,"368",2018-08-03,2021-01-12,Pommernstraße,"80",,"54649",Eilscheid,
3,I,0xf494afe6fdf94d5fc44d9fc11910bf42181861236bf1c0b2ab6432eb62104edf,"404",2008-07-23,2019-03-13,Storcksmährstraße,"138",,"67468",Neidenfels,
3,I,0xceb4595df96843740e98325fc9256334cf170340b3f94092e4ab48bdacb9ee97,"397",2021-05-17,2024-01-19,Im Steinchen,"110",,"97357",Prichsenstadt,
3,I,0xa1a38d1d5ed251561f2fe36dc81c4cb9570e21b7c5a644ea0c896735cb59d7f3,"394",2017-03-30,2019-11-24,Gotenstraße,"28",,"25836",Poppenbüll,
3,I,0x600e9288a55fce2cea7781b27bc517563e7721eab69c482e9697f655eb68c672,"355",2020-01-26,,Am Fuchsbau,"2",,"50129",Bergheim,
3,I,0x5d0933c5abb6ced3e594edf5168501306a035bb22063dab93c539c7bdb7aadce,"373",2023-06-06,,Reichshofstraße,"14",,"61381",Friedrichsdorf,
3,I,0x08658857ab27cf8099454a097734ee20180189083ef005b718700a6edd22287e,"323",2018-02-25,,In der Aue,"65",,"56767",Kolverath,
3,I,0xb85ec39ac8a40c8236a0670b61c6e7a4e48641452df3b9115babd3cd16971db9,"384",2023-03-21,2025-10-16,Im Rott,,,"66629",Freisen,
3,I,0xff67ab0cbf76ccf031f1a447265aeebc35e73a06dd992b9597e9390c1267aa7c,"365",1989-04-25,2019-07-18,Angerstraße,,,"73527",Schwäbisch Gmünd,
3,I,0xb565aa3da6c5797c6bab1802f5ca71031081ad3cc66699529e00c26e15b11abc,"353",1994-10-13,1996-11-29,Eilenburger Straße,"17",,"55234",Nack,
3,I,0x70934ef915b8a86af700e9d663ae29b7ed8fe443aea28f5b1dca088a23622296,"367",2017-06-26,2019-05-29,Wörther Straße,"116",,"66887",Glanbrücken,
3,I,0xf9962a3b5e7ff792d52cc15ac6712e51d68204a7e7b8fb5bd74118a652a21af0,"407",1997-01-18,2014-01-03,Frohnhauser Straße,"103",,"54296",Trier,
3,I,0x2153a7aae3a42185bb73d587657d040c85ae7f7b688fbf152edb5a2e3786795a,"389",2020-02-18,,Wuppermannstraße,"149",,"18258",Vorbeck,
3,I,0x9ff1e13c689b1f3b2ff257388f6689a1561aa45aeee755f4dae019cada7a5f79,"338",2016-04-06,,Notscheider Straße,"63",,"15569",Woltersdorf,
3,I,0x0064ba5e1681dc8b91813b66fc60cef10f7142de65625df605078739e634554b,"352",2019-09-18,,Graf-Engelbert-Straße,"50",,"89597",Unterwachingen,
3,I,0xccc2c81b839b44584fce8b7ab09f13a14b9ecc0c41c9a782ee19e0ab6dc17340,"370",2024-03-10,,Deterberger Straße,"37",,"67489",Kirrweiler,
3,I,0x92c39e664ce001d94d4b42859a2ea2cff6704545ca8bf080ce4d11d76cb80837,"378",2014-04-21,2016-10-28,Hofpfad,"172",,"73108",Gammelshausen,
3,I,0x924f5897d77f269acedff6ab7d798d71f8ba3671103eb3c0bc25aa7099856421,"379",2016-08-30,2019-03-12,Auf dem Bandel,"25 a",,"54552",Ellscheid,
3,I,0x1769cbc3053d11f72d307f8c313ca67373cdb5f2dd3ed767763c2a6209330d75,"325",2011-01-26,,Mondring,"134",,"78600",Kolbingen,
3,I,0xf24d4500872e88bcb23fdf46e3eb27d01368e49dbe2f33f03f9ea426028fb4ef,"362",1996-06-11,2019-11-25,Lindlarer Straße,"14",,"31185",Söhlde,
3,I,0x08661569d48c8353c10c9ed269ceaca5a51a228b9cea3785ff6ae4ec8bb6dcd9,"352",2012-04-09,2019-09-17,Further Straße,,,"19406",Borkow,
3,I,0x3a025e4b0fe8ca79b643ff35e8315e83f2af2e09da26c77e7b6443089dfed57d,"347",2011-10-06,,Neuland,"193",,"56858",Neef,
3,I,0x38ea29dfc15298d151907ad941c95568c3c48cafa2fee5f09b0978681fd009ca,"394",2014-08-04,2017-03-29,Bühlingen,"8 c",,"54647",Pickließem,
3,I,0x67114349431cac1feab108a03293fb5055348cfd7ecce4d868d42a028b71abbc,"331",2002-08-02,2004-10-13,Kämpchen,"190",,"56457",Westerburg,
3,I,0x07e43ee78efc2cc8c9f46f96a325ee3e5a47ddd571933b31f4cbfe2d7964186a,"404",1996-03-12,2008-07-22,Servatiusstraße,"69",,"24392",Wagersrott,
3,I,0x4aa677a098ab2308dae6b1b8f6c10cd994b8340fad4d96494fdfed3321670b1a,"395",2021-05-14,2024-01-10,Gustav-Werner-Straße,"147",,"82064",Straßlach-Dingharting,
3,I,0xaccf57c8c4e2276d54ebaa037352fbc3c3d3005deddf25feef1000e8ef5b2a77,"354",2015-10-30,2018-02-28,August-Wörner-Straße,"143",,"63831",Wiesen,
3,I,0xd9c64d8457e3f1b124d3b87c441276ec84134d86952788c123dd8fc036e5ca36,"335",1998-04-03,,Obere Bergstraße,"109",,"91796",Ettenstatt,
3,I,0xa4cf609e625cbc315d9830658d7111dc347712fda83ab397c7242922904748db,"377",2010-11-20,,Altenburgstraße,,,"49453",Wetschen,
3,I,0x107708a19e4098ede501de5d5f43e869ab99a02bb76d08ad8c456dc1d9f5cca3,"390",2021-11-14,,Ahornstraße,,,"33649",Bielefeld,
3,I,0xce1bbd8469c19afb29a6dae7c147d3db83f2927211bdc5e690cefced3e6a7a35,"345",1994-12-06,,Lachenstraße,"197",,"54636",Hütterscheid,
3,I,0x60c58598ce19774d0d669113ac912bfea58b638beaa06dd1694bfe48efa47470,"382",2022-05-11,2024-11-30,Kerkenberg,"32",,"58730",Fröndenberg,
3,I,0x3ca8aff8cd02e9c53acfc9f40cac9a6473b24eca5802a7cbf7f1a8a74a767318,"401",2020-12-25,2023-09-10,Elpidiusstraße,"108",,"55765",Oberhambach,
3,I,0x0bf1d05728dfd022b0756399824e1857e6a20384c05e9351565e18bbae4dd975,"336",1980-05-16,2000-11-20,Haderschener Straße,"45",,"29462",Wustrow,
3,I,0x350c74424e4dcaa908f6c0ec384211235945b63f39deb7430a2ff472159df09a,"385",2019-01-14,2020-01-14,Lerchensteg,"128",,"38468",Ehra-Lessien,
3,I,0x68d2c7ae40d64c8c2c878c02c0bda516ff43fb486cf23e6055e5be6060cfdac7,"365",2021-12-19,,Theisfloss,,,"25782",Hövede,
3,I,0x150ff5297a19b29b21913295aef0191bd5792ccb3e4e6f99bd1949e20dc3da1c,"328",2008-04-13,2010-06-19,Auf der Füll,"121",,"71577",Großerlach,
3,I,0xe5bc6a973800b58a474e78efd67628c263114194914520194b9c95d99209c46e,"397",2026-09-25,,Wülfingstraße,"139",,"49214",Bad Rothenfelde,
3,I,0x3cb458252ef4ad77140dd51c0d74e5ca19cc4f65cc0c25f501c6e3de1b431a7f,"376",2019-10-31,,Kurfürstenstraße,,,"24214",Neuwittenbek,
3,I,0xb5553ac0cc33c27720b04efbd7470d19cb67b788626cef92525fafd7bf6144f7,"403",2017-06-20,2020-03-10,Hülsstraße,"72",,"26441",Jever,
3,I,0x8780d1469d8cde1ce9289c7326bf44d189db9c12ce9518df15ad02a47ef525da,"361",2004-10-18,2007-03-09,Am Eichelkamp,"91",,"55481",Reckershausen,
3,I,0xff17209f4eac9b97e60b1cd5e6ced1e57a660fe0b2962fb12e1c48ac552fa366,"406",2012-07-07,2015-01-25,Klosterecke,,,"56242",Ellenhausen,
3,I,0xb20e006cc46a1977ff77080a22d034ff7562e913ba811371bb59d1e079d24e46,"391",2022-12-18,,Wortkamp,"99",,"33619",Bielefeld,
3,I,0x6b555436a2e5d65897ab1213f30de8d13e98f2f83139e76574bca83b2de93b03,"358",2014-05-10,,Schmalgasse,"68",,"54441",Taben-Rodt,
3,I,0x072ff2bab961f7a5a4d1f6a8b179c2d7238bdaf9416340340c5baa3571b57f18,"349",2022-02-25,2024-06-13,Thingslindestraße,"2",,"39638",Wiepke,
3,I,0x03a9ab22b65a98cc3def6f6329ee97083fe3bcd8b7cbb7804e22b462ba27b634,"317",1978-04-10,,Meerheck,"111",,"97514",Oberaurach,
3,I,0xb3f9c899ccc3d9e5ef7e060fafc41c2516c51a7f20a7c8bb495d1a9eb1dc5567,"341",1983-04-03,1985-07-04,Holbeinstraße,"54",,"86633",Neuburg an der Donau,
3,I,0x682cadb217df5641c416c2af47967c4559738de66aca5c5f2ac8d4421e406573,"393",2014-01-18,,Kampstiege,"46",,"49076",Osnabrück,
3,I,0x76b7eb785d03d866754efc6d857e7bfc766155d4359618f523281f800b5204e1,"326",2012-10-21,,Plaidterwegsrest,"53",,"67229",Gerolsheim,
3,I,0x7bd6a1015ca78ff6e8dbb7feb0d0afbd3648c5075dfbf4b60052edc8f9d2931a,"346",2009-07-25,,Dillbrechter Straße,"46",,"66484",Battweiler,
3,I,0x313cf189b2f0ec4b73ca6a2e2595a0cdefdfb63c68b7fbd756745c761e4bcf7c,"405",2024-01-11,2026-10-08,Am Bildchen,"82",,"34439",Willebadessen,
3,I,0xc3c7b4a241a4af1b389152e7cae222c94eb8b658e6ff49b34187206c41285ad4,"353",1996-11-30,1999-03-29,In der Rose,"101",,"24235",Brodersdorf,
3,I,0x147ca35218d932173efc7df5194039f67596da31e15d68045b72b2088f4fe6e0,"383",2020-02-07,2022-08-31,Wilhelm-Schultheis-Straße,"153",Carlstraße,"33813",Oerlinghausen,
3,I,0x9fead6c725a1ebf658d3266b2228a7d8265de46c1598f27a70b7cfc7f1787f96,"390",2019-04-01,2021-11-13,Schmiedgasse,"84",,"73495",Stödtlen,
3,I,0x7383fdf3f04765d2eabd53eacfcb3964baa2143c952d9bf4b12bfdbbcfc48f9d,"396",2022-11-07,,Im Schauinsland,"50",,"74706",Osterburken,
3,I,0x229ac1cec92c442ad055be24b46a97b50b48ed17e243939a530419f964547709,"330",2020-06-07,,Klosterweg,"22",,"59557",Lippstadt,
3,I,0xeb415622b9b2a5120faaf112d77eebbd8717d684cab6445ea2c302dc5826b4b7,"347",2009-06-22,2011-10-05,Brunsbütteler Damm,"54",,"25927",Aventoft,
3,I,0x4f2be6f09726af6b82a3257d6c7986a14149087d4b6bdc16fd37b2efe0065a3c,"388",2023-12-08,2026-07-16,Rostocker Straße,"28",,"54619",Üttfeld,
3,I,0x3c61714772c0e7403b0c680864461e3c91176fff4575688960598f0d93b9931e,"368",2021-01-13,,Böhmenseite,"47",Hahnenberg,"35789",Weilmünster,
3,I,0x6c1d97b3c1436034e22dd0f3a8f0a3d5be113ba37e543a21b5dbdca6d6cea5bf,"387",2015-02-19,2017-09-23,In der Eule,,,"66133",Saarbrücken,
3,I,0xf5ed522363d679c9ad20bb5e638ce597fe1c6941435d473a99e0f049712c1934,"363",2008-01-08,2014-03-01,Oberbergstraße,"58",,"19089",Crivitz,
3,I,0x8285ab97d674ae64c4ee4af59ffed515de7b8f28ec1562f319ccb24b80931261,"358",2011-05-22,2011-12-27,Goldbachstraße,,,"74834",Elztal,
3,I,0x46dad3c5a9607939690d507fd32fbcc16482a3723890ae1b83a27db596d4e77e,"357",2017-04-15,2021-02-08,Krayer Straße,"139",,"72622",Nürtingen,
3,I,0x371ab3e9fb910374b7ae837e45397c0084e311644504b66fa124cd929c9d50f2,"397",2024-01-20,2026-09-24,Hochgasse,"70",,"53533",Aremberg,
3,I,0x064268ac6b1093ee6c2410e79253177a8d32cb5d0b40661d6a66fb905ea45c27,"383",2025-03-27,,Am Fuchsbau,"106",,"28777",Bremen,
3,I,0xbd84f8ee3e89e2035f38f3f9b7f7d0110749326357b965031996e2796c484b64,"405",2021-04-15,2024-01-10,Vogelsbergstraße,"66",,"55743",Kirschweiler,
3,I,0x9da208838e3ec6eb1711916ec9853fc49c57bb8526ff431024cd7b7692740d0a,"384",2025-10-17,,Haddorf,,,"66871",Konken,
3,I,0x00b4db748362e57534c73386014f52095108a7ee871a7c627908055e1eb31f39,"356",2009-02-19,2021-06-21,Auf dem Langenbroich,"4",,"73116",Krettenhof,
3,I,0xac6d59962f9a1f2b95ead1d3c5df010f90ba330639efce302c8089fa11157b9c,"349",2024-06-14,,Egenstraße,"140",,"65558",Burgschwalbach,
3,I,0x6f5fc7c470cd04f95df2feb5fc1d82baf40863d78c276677c6a882b679a38d0b,"369",2017-06-29,2019-12-11,Alter Postweg,"119",,"73453",Adelmannsfelden,
3,I,0x92f1539316675822ba5dff29afc5f01da624cf8527bf1750109659ec7bf4ad91,"375",2020-05-29,2022-11-27,Albert-Schweitzer-Ring,"195",,"54518",Plein,
3,I,0x2bf0c4f77302edffd1eb8c5f32d830c1bc213444f1c81b6d431078f19aa2838e,"404",2019-03-14,,Hellweg,"67",,"88285",Bodnegg,
3,I,0xe48b2db82c045d9fb275f65da1263f817d49a721ceed298c93cbab9c9f465eb5,"398",2017-09-30,,Augustenstraße,"85",,"65623",Mudershausen,
3,I,0x552b937267c79a75332c7e3bec8e430f07ffc09929f3eaa2e0bad943d6259539,"408",2019-06-24,2022-03-29,Ahbachstraße,"35",,"74239",Hardthausen am Kocher,
3,I,0x5f4dc73156acdb769706d8442b18d67cbfdaca380bf9bdfec140af995c18bb06,"393",2008-06-23,2014-01-17,Lorcher Straße,"196",Logsteenweg,"78089",Unterkirnach,
3,I,0x63f2e12b5f82e1d73508fcf564b1a6a8c9f39560fa4629d073f58111f0028db8,"359",2021-01-27,2023-06-12,Hangweg,"57",,"84076",Pfeffenhausen,
3,I,0x7fb065ec75e343ec71def66bfa9184b06f1ebc1f2382e7907a2e52c434169b36,"379",2019-03-13,2020-06-08,Georg-Appel-Straße,,,"38228",Salzgitter,
3,I,0x6ffde553b414e624313cf3f5b3c04d9d630501d4664e7a9b54e2c34ab1dba7df,"386",2023-06-07,2026-01-07,In der Rose,"170",,"21717",Deinste,
3,I,0xe9693db5e95b67fbda54eab19cf4c88a39391298a004dd8c7f9771dca2bfaa6a,"395",2024-01-11,2026-09-09,Müssingen,"126",,"54636",Wolsfeld,
3,I,0x78173f4337fc43e47adfb52f12594fe5731902020f25d408efeb565c4c947ad4,"408",2025-01-04,,Zum Felsen,"156",,"24405",Rügge,
3,I,0xf964aabe2943f2a2b146cf2b0cc95a95358d2409aefaeaff84fc21c5137160d4,"343",2023-10-04,,Pellmannssteg,"26",,"74249",Jagsthausen,
3,I,0xc907befbebd2e0d0dc61eb6f5f5c019f5413bd26cccbeb5b3e569ffa01f9681a,"369",2019-12-12,,Sperberweg,,,"55576",Welgesheim,
3,I,0xea78bc1e8ec2b5558295dc4cc8e19645de08b3e1b3d82505db9f2f09caaa1a23,"324",2002-08-17,,Elzerhöfe,"27",,"64297",Darmstadt,
3,I,0x15849eb80c03222bc24185277b889394fe2f1dc1eaf6abd517ba975fd9882077,"370",2021-09-22,2024-03-09,Siedlerweg,"127",,"84561",Mehring,
3,I,0xd29583975697465c4e6a41a85bf50135e9eab61af062ad04a514e834eaa05141,"371",2011-01-08,2021-03-02,Am Pfaffengraben,"21",,"19086",Plate,
3,I,0x1171e7286754372936899d3c727bccd42806f565f1cd0ede25b806d65da9a2cc,"376",2017-04-28,2019-10-30,Althoffstraße,"16",,"55481",Kludenbach,
3,I,0x026cf53038368bfad33ecccbdd6ce3a9c2a6dfd0a0e9be72c801fa431161e1f4,"367",2021-11-05,,Geringer Weg,"102",,"34537",Bad Wildungen,
3,I,0x8c74d617455839b104b7f2d2587310bbf37dd21241632df9463feec8281b3465,"359",2025-10-28,,Ludgerusstraße,,,"56479",Niederroßbach,
3,I,0xbbea67dfc348a8084f81473006f2eb0375a07a0660071ef7c54659ee991b3c8f,"344",2008-04-27,2010-08-04,Niederseelbach,"83",,"67434",Neustadt an der Weinstraße,
3,I,0x8d86d0458adc03bac610fba52b101267f50869a1307a8e8b7347d071a7f3da85,"370",2019-04-07,2021-09-21,Hebbelstraße,,,"37434",Rollshausen,
3,I,0x043a6f7775635eb053dce7a1b8ca6c0ac12247568249e81d6fafa1b96f304e52,"354",2020-07-02,,Sommerkamp,"94",,"71691",Freiberg am Neckar,
3,I,0x3a34c67b8d4f1b6c435b0a410ebd870aa1df6391234d7a73965a5402aed036b5,"329",1998-06-02,2000-08-09,Mühlweg,"133",,"29581",Gerdau,
3,I,0x8dabba07cf68df2dc35ca4f7022e49acd45334636c2603e3bae3ab6bf8b9c9dd,"369",2015-11-21,2017-06-28,Kaiserswerther Straße,"141",,"56290",Gödenroth,
3,I,0xb8ab2a3c5a176f4544eb9921cc17cf99a7fb86f3033a4a93b1e77997275cc46c,"345",1992-08-26,1994-12-05,Zur Hardt,"161",,"21376",Gödenstorf,
3,I,0x4377c232b9108ccdf8cfb5c72da4a9a581ddcde2587e787076697296da125cf9,"341",1985-07-05,,Wiehagener Straße,"101",,"63872",Heimbuchenthal,
3,I,0x4f0484ae96358d27df318284e1fe38315058f09867fe68e26e5a14db284777fc,"410",2002-04-10,,Motzfeldstraße,,,"76889",Oberschlettenbach,
3,I,0x18be433961c9a8b0944deacacb4d3359a82febae5db51fabad9d1eaa9ac3b5ec,"360",2021-10-06,,Von-Bodelschwingh-Straße,"39",,"28205",Bremen,
3,I,0x883174972f431661aea516ec3a71525b21ca2564cd8a002756357ba9be5a6873,"350",2023-09-26,,Regentenstraße,"117",,"53859",Niederkassel,
3,I,0xf5aa80fe6a4c1df9035ca1fa5a4b8fbbd23b93ce4858d266380c7a7bb98ce0c3,"400",2019-04-15,2021-12-26,Drinhausen,"9",,"72229",Rohrdorf,
3,I,0xa0145417a202c2cec3b8b5c877da87cb1b14852f553cef59ecb2966c811ac3f7,"356",2021-06-22,2023-10-27,Bitzerweg,,,"24245",Kirchbarkau,
3,I,0x92b403ea4d678c2980d39fdc552478ad4c54a7363d371f2e8098ba686c54053f,"332",1993-09-04,2016-11-28,Lortzingstraße,"22",,"76456",Kuppenheim,
3,I,0x4fb34f41484900c5f35a1f91448ced841da5a5f7fff791be341e38ac6916fd26,"358",2011-12-28,2014-05-09,Grüne Straße,,,"45891",Gelsenkirchen,
